SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CITY,CITY_NAME,BUILDING_ID,BUILDING_NAME,SOCIETY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
69436344,Q69436344,R,"Runwal bliss 

Welcome to runwal bliss, a sprawling 36 acres residential campus in the heart of mumbai with excellent connectivity to all key hubs of the city. 
Situated just 5 minutes away from powai, this premium development offers luxurious air-Conditioned a partments, office spaces, high street retail, 
Ib affiliated school, 24x7 medical centre and much more.

Presenting ""runwal bliss"" by reputed builder runwal group at kanjur marg east (Lower powai).
Total land parcel 36 acres
Phase i 8 acres (Purely residential)
Luxurious 6 high rise towers in phase i,
Spaciously designed and out of 6 towers 1 tower of 1.5 bhk, 4 towers of 2 bhk & 1 tower of 3 bhk's.
2 level of basement car parking + 3 levels of podium car parking & 3 acres open for greenery. 
3 acres open for amenities, 12000 sq.Ft clubhouse, clear ceiling height of 11 feet in all apartment. Layouts by hafeez contractor.
Now introducing limited garden residences at runwal bliss. 
Runwal the garden residences, smart crafted modern spaces that bring style to your lifestyle.
Landmarks kanjurmarg east, mumbai - Central line",Residential Apartment,Central Mumbai suburbs,,0,2.0,61.0,4,4,5,52.0,"23,12,24,25,26,17,39,28,19,1,3,5,6,9,40,30,41,20,31,21","13th Jul, 2023",1685702548000.0,1689245440000,A,R,Runwal Bliss,1,55000,55000,61.0,91047,150467,N,"{'LATITUDE': '19.133389', 'LONGITUDE': '72.935688'}",83.6127,83.6127,"17,5,20,21,23,24,39,28,19,1,6,9,40,30,41,12,25,26,3,31,101,102,103",Runwal Bliss Bedroom,PREMIUM_LISTING,"['Full Power Backup', 'Air Conditioned', 'Recently Renovated', 'Gated Society']",2023-09-11 00:00:00,1,900,83.61 sq.m.,"55,000",2 BHK Flat in Kanjurmarg East,,Dealer: Manasvi Properties,Dealer,2023-07-13 00:00:00,1 month ago,[],"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",15.0,"[{'text': '3 Railway Stations'}, {'text': '2 Shoppings'}, {'text': '2 Connectivities'}, {'text': '4 Educations'}, {'text': '3 Hospitals'}, {'text': '1 Miscellaneous'}]",Runwal Bliss,Runwal Bliss,0.0,15,14,Central Mumbai suburbs,150467,Runwal Bliss,Runwal Bliss,1078,Kanjurmarg East,Kanjurmarg East
69306180,E69306180,S,"Check out this 3 bhk apartment for sale in lodha azzuro, a popular residential project that houses in-Demand flats in lal baug, south mumbai. The flat is west-Facing. The flat is over 2097 sq.Ft. Built up area and comes with 3 bedroom(s), 4 bathrooms and 1 balcony. This flat lies on the 50th level of a 65 storey building. As the project is already ready to move, so you can easily move into this 1-5 years old property. The well built ceramic flooring enhances the aesthetic appeal of this flat. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, grocery shop, security personnel, maintenance staff, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s) and visitor parking. This residential project ensures a 24*7 water supply for its residents.",Residential Apartment,South Mumbai,1.0,3,3.0,49637.0,4,4,1,65.0,"44,23,12,24,25,26,19,1,3,5,6,9,40,41,20,21","17th Jul, 2023",1685040993000.0,1692965045000,A,R,Lodha Azzuro,1,68500000,68500000,49637.0,0,0,N,"{'LATITUDE': '18.991867', 'LONGITUDE': '72.839342'}",194.817591,194.817591,"5,20,21,44,23,24,19,1,6,9,40,41,12,25,26,3","₹6.85 Crore, 3 bhk Residential Apartment in Lal Baug - Hall",PREMIUM_LISTING,"['Fitness Center/ Gym', 'Club/ Community Center', 'Swimming Pool Available', 'Ceramic Flooring']",2023-09-15 00:00:00,1,2097,194.82 sq.m.,6.85 Cr,3 BHK Flat in Lal Baug,Co-operative Society,Dealer: Parmar Properties & Infrastructure Private Limited,Dealer,2023-07-17 00:00:00,1 month ago,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '1 Parking'}, {'text': '1 Religious Place'}, {'text': '1 ATM'}, {'text': '18 Hospitals'}, {'text': '1 Miscellaneous'}]",Lodha Azzuro,Lodha Azzuro,1.0,50,16,South Mumbai,0,Lodha Azzuro,Lodha Azzuro,46066,Lal Baug,
69263374,Z69263374,S,"Big plot for some part in sra some part for redevelopment .. Looking finance jv partner 
Any one want to invest in mumbai in very prime location khar (w) plot area 13800 sq.Mit 
Total available salable area 35000 sq.Ft carpet 
Owner looking financier only not a developer or builder , owner appoint big architect and contractor for this project kindly note direct party contact us .. With profile required fiance details also whatsapp intrested party visiting card must ...Broker agents not call me 
Owner give good returns project details give i'm the meeting only any nbfc ltd company's also invest in this project as a jv partner only",Residential Land,Mumbai South West,1.0,2,,181159.0,0,3,0,15.0,"23,24,26,5","23rd Jul, 2023",1684876554000.0,1692204459000,A,R,,1,2147483647,2147483647,181159.0,0,0,N,"{'LATITUDE': '19.078017', 'LONGITUDE': '72.836902'}",13799.997426,13799.997426,"5,23,24,26","₹250 Crore, Land/Plot in Khar West - Land",PREMIUM_LISTING,,2023-09-21 00:00:00,3,148542,13800 sq.m.,Price on Request,Residential land / Plot in Khar West,Leasehold,Dealer: Agarwal Properties,Dealer,2023-07-23 00:00:00,1 month ago,[],"['EAST FACING', 'MCGM APPROVED', 'IN GATED COMMUNITY', 'UNDER CONSTRUCTION', 'RESALE']",49.0,"[{'text': '2 ATMs'}, {'text': '28 Hospitals'}, {'text': '1 Bus Depot'}]",,,,,17,Mumbai South West,0,,,11852,Khar West,
69052108,I69052108,S,"Check out this 1 bhk apartment for sale in katrina building, a popular residential project that houses in-Demand flats in majiwada, thane. This is a east-Facing property. The flat occupies a super built up area of 500 sq.Ft. That consists of 1 bedroom, 1 bathroom and 3 balconies. The residential building has 7 floors in total and the flat for sale is located on the 4th floor. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. All the modern amenities such as maintenance staff, visitor parking, park, lift(s), shopping centre, water softening plant, fitness centre / gym and security personnel will make life easier for you. The project provides access to clean water through municipal corporation supply.",Residential Apartment,Thane,1.0,1,1.0,11842.0,2,3,6,7.0,"44,33,23,45,12,24,47,17,29,19,5,6,9,40,30,41,20,42,31,21,32,43","01st Jul, 2023",1683877998000.0,1690915013000,A,R,Katrina Building,1,4500000,4500000,11842.0,0,0,Y,"{'LATITUDE': '19.2133016', 'LONGITUDE': '72.982524'}",46.4515,46.4515,"17,5,20,21,32,44,23,45,24,47,29,19,6,9,40,30,41,42,43,33,12,31,101,102","₹45 Lac, 1 bhk Residential Apartment in Majiwada - Hall",PREMIUM_LISTING,"['East Facing', 'Fresh Construction', 'Gated Society', 'Corner Property']",2023-08-30 00:00:00,1,500,46.45 sq.m.,45 L,1 BHK Flat in Majiwada,Freehold,Dealer: Arnav Properties,Dealer,2023-07-01 00:00:00,1 month ago,[],"['READY TO MOVE', 'RESALE']",49.0,"[{'text': '2 Religious Places'}, {'text': '34 Hospitals'}, {'text': '1 Miscellaneous'}, {'text': '1 Library'}]",Katrina Building,Katrina Building,3.0,4,219,Thane,0,Katrina Building,Katrina Building,1123,Majiwada,123
68952128,K68952128,R,"Gulmohar is the most preferred destination for renting flats in vile parle west, mumbai south west. A 2 bhk flat is now available for rent here. Don't miss to be a part of this community. This 2 bhk flat comes with 2 bathrooms set in 750 sq.Ft. Super built-Up usable area. This flat is constructed on 850 sq.Ft. Area. This flat lies on the 2nd floor of a 4 storey building. Well maintained 10+ years property. This property is furnished. Equipped with 1 ac, 1 chimney, 1 curtains, 1 dining table, 1 exhaust fan, 5 fan, 2 geyser, 6 light, 1 microwave, 1 fridge, 1 sofa, 1 stove, 1 study table, 1 tv, 3 wardrobe, 1 washing machine and 1 water purifier. Property will be leased for 12 months from sun, 07 may 2023 to families, single men and single women only with a notice of 1 month for a duration of 12 months. We are demanding  50,000 for this unmatched property and is negotiable for this unmatched property. Rent quoted excludes electricity & water charges. Refundable security deposit of  200000 to be paid for finalising the option.",Residential Apartment,Mumbai South West,,0,2.0,58.0,1,2,3,4.0,"23,24,5,17,6,19,20,21","06th Jul, 2023",1683440572000.0,1688653853000,A,R,GULMOHAR,1,50000,50000,58.0,0,0,N,"{'LATITUDE': '19.119893', 'LONGITUDE': '72.8279646'}",78.96755,78.96755,"5,17,20,21,23,24,6,19,102,103","₹50,000, 2 bhk Residential Apartment for rent in Vile Parle West - Hall",PREMIUM_LISTING,"['dn nagar within 1.5km', 'ecole mondale within 500m', 'criticare within 250m', 'andheri market within 1km']",2023-09-04 00:00:00,1,850,78.97 sq.m.,"50,000",2 BHK Flat in Vile Parle West,,Dealer: KWICK PROPERTY CONSULTANTS,Dealer,2023-07-06 00:00:00,1 month ago,[],"['FURNISHED', 'FOR SINGLE MEN', 'FOR SINGLE WOMEN']",50.0,"[{'text': '6 Religious Places'}, {'text': '3 ATMs'}, {'text': '16 Hospitals'}, {'text': '4 Pharmacys'}, {'text': '2 Miscellaneouss'}]",GULMOHAR,GULMOHAR,0.0,2,17,Mumbai South West,0,GULMOHAR,GULMOHAR,4941,Vile Parle West,
68082766,T68082766,S,A palatial open podium spread across 2.52 acrestwo towers rising to 68 storeys and one tower rising to 67 storeys.,Residential Apartment,Mumbai Harbour,1.0,3,4.0,84588.0,4,3,1,68.0,"23,12,24,25,26,17,29,19,1,3,5,6,40,30,41,20,21","17th Jul, 2023",1679392739000.0,1691048454000,A,R,Rustomjee Crown,1,143800000,143800000,84588.0,0,0,N,"{'LATITUDE': '18.982475', 'LONGITUDE': '72.838104'}",157.9351,157.9351,"17,5,20,21,23,24,29,19,1,6,40,30,41,12,25,26,3",,PREMIUM_LISTING,"['East Facing', 'Gated Society', 'Overlooking Park/Garden', 'Fitness Center/ Gym']",2023-09-15 00:00:00,1,1700,157.94 sq.m.,Price on Request,4 BHK Flat in Byculla East,Co-operative Society,Dealer: Parmar Properties & Infrastructure Private Limited,Dealer,2023-07-17 00:00:00,1 month ago,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '1 Parking'}, {'text': '2 Religious Places'}, {'text': '22 Hospitals'}, {'text': '1 Miscellaneous'}]",Rustomjee Crown,Rustomjee Crown,0.0,43,13,Mumbai Harbour,0,Rustomjee Crown,Rustomjee Crown,26831,Byculla East,
68045234,I68045234,S,"Peninsula land has a legacy of transforming mumbais skyline over the years. It changed the face of central mumbai with landmarks of repute rising high over parel and sewri, ashok towers ashok gardens. And south mumbai witnessed a revolution with the groups remarkable projects at carmichael road, breach candy and nariman point. Now, peninsula land takes on the mantle of restoring the glory of byculla with its new landmarks project salsette 27.",Residential Apartment,Mumbai Harbour,1.0,3,3.0,54166.0,4,4,1,57.0,"12,23,24,25,26,17,29,19,1,2,3,5,6,30,41,20,21","17th Jul, 2023",1679306934000.0,1691048423000,A,R,Peninsula Salsette 27,1,65000000,65000000,54166.0,270218,478038,N,"{'LATITUDE': '18.983332', 'LONGITUDE': '72.835292'}",111.4836,111.4836,"17,2,5,20,21,23,24,29,19,1,6,30,41,12,25,26,3",Peninsula Salsette 27 Building,PREMIUM_LISTING,"['Gated Society', 'Fitness Center/ Gym', 'Club/ Community Center', 'Swimming Pool Available']",2023-09-15 00:00:00,1,1200,111.48 sq.m.,6.5 Cr,3 BHK Flat in Byculla East,Co-operative Society,Dealer: Parmar Properties & Infrastructure Private Limited,Dealer,2023-07-17 00:00:00,1 month ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",15.0,"[{'text': '1 Railway Station'}, {'text': '1 Metro Station'}, {'text': '2 Shoppings'}, {'text': '2 Connectivities'}, {'text': '2 Hospitals'}, {'text': '1 Banks'}, {'text': '1 Park'}, {'text': '2 Hotelss'}, {'text': '3 Miscellaneouss'}]",Peninsula Salsette 27,Peninsula Salsette 27,0.0,44,13,Mumbai Harbour,478038,Peninsula Salsette 27,Peninsula Salsette 27,26831,Byculla East,
65345548,H65345548,S,"Soham crystal spires is one of the most popular destination for buying apartments/ flats in thane west, mumbai thane. You too can be a part of this society by purchasing this 4 bhk flat here. The floor plan additionally contains 4 bathrooms and 4 balconies. All in all, the flat is spread over anbuilt up area of 2900 sq.Ft.. This flat lies on the 22nd level of a 32 storey flat building. An added advantage of this 0-1 year(s) old flat is that it is available for immediate possession as the project is already ready to move.",Residential Apartment,Thane,1.0,1,4.0,15862.0,2,3,6,25.0,"33,23,45,12,24,26,17,29,19,1,5,6,8,30,20,21,10","22nd Jul, 2023",1665925622000.0,1689964858000,A,R,Soham Crystal Spires,1,46000000,46000000,15862.0,0,465043,N,"{'LATITUDE': '19.222949', 'LONGITUDE': '72.978584'}",269.4187,269.4187,"17,5,8,20,21,10,23,45,24,29,19,1,6,30,33,12,26,103","₹4.6 Crore, 4 bhk Residential Apartment in Thane West - Building",PREMIUM_LISTING,,2023-09-19 00:00:00,1,2900,269.42 sq.m.,4.6 Cr,4 BHK Flat in Thane West,Freehold,Dealer: S.S Properties,Dealer,2023-07-22 00:00:00,1 month ago,[],"['READY TO MOVE', 'RESALE']",49.0,"[{'text': '2 Religious Places'}, {'text': '2 ATMs'}, {'text': '15 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Miscellaneous'}]",Soham Crystal Spires,Soham Crystal Spires,4.0,22,219,Thane,465043,Soham Crystal Spires,Soham Crystal Spires,1107,Thane West,4bhk New Flat Available
67720962,G67720962,S,"This is unfurnished 2bhk flat for sale in sector 37 kharghar ,mumbai navi. It has 2 bathrooms. The apartment is equipped with 2 balconies that keep it well ventilated. It is built over a total area of 1200sq negotiable.Ft. With builtup area 960sq.Ft. And carpet area 680sq.Ft.
 It is on the 10th floor of 47 floors.
The expected price on this property is rs 84,99,00,000/- 
This tower is based on prime location.",Residential Apartment,Navi Mumbai,1.0,1,2.0,7499.0,2,3,5,47.0,"44,33,23,12,24,46,47,25,17,28,19,1,3,5,6,40,41,20,31,42,21","25th Jul, 2023",1678092243000.0,1690295626000,A,R,"ADHIRAJ CAPITAL CITY TOWER MIZANI,",1,8999000,8999000,7499.0,0,0,N,"{'LATITUDE': '73.029529', 'LONGITUDE': '19.037617'}",111.4836,111.4836,"17,5,20,21,44,23,24,46,47,28,19,1,6,40,41,42,33,12,25,3,31,103","₹89.99 Lac, 2 bhk Residential Apartment in Sector 37, Kharghar Navi Mumbai - Building",PREMIUM_LISTING,,2023-09-23 00:00:00,1,1200,111.48 sq.m.,89.99 L,"2 BHK Flat in Sector 37, Kharghar Navi Mumbai",Freehold,Dealer: vaishnavi property ,Dealer,2023-07-25 00:00:00,1 month ago,[],"['UNDER CONSTRUCTION', 'RESALE']",,,"ADHIRAJ CAPITAL CITY TOWER MIZANI,","ADHIRAJ CAPITAL CITY TOWER MIZANI,",2.0,11,15,Navi Mumbai,0,"ADHIRAJ CAPITAL CITY TOWER MIZANI,","ADHIRAJ CAPITAL CITY TOWER MIZANI,",0,"Sector 37, Kharghar Navi Mumbai",
51893214,B51893214,R,"A very good 3 bhk flat for rent in dosti imperia, manpada, mumbai thane. It is a superb property and offers an excellent view. The flat is semi-Furnished with multiple amenities and promises a comfortable stay. It has a built up area of 1835. Sq. Ft. 2 covered parking.
 
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Thane,,0,3.0,24.0,4,4,1,28.0,"33,23,12,24,25,26,17,28,29,19,1,3,5,6,8,9,30,20,31,21,10,32","21st Aug, 2023",,1692628960000,A,R,Dosti Imperia,1,55000,55000,24.0,843,13442,N,"{'LATITUDE': '19.23223', 'LONGITUDE': '72.9754'}",170.477005,170.477005,"17,5,8,20,21,10,32,23,24,28,29,19,1,6,9,30,33,12,25,26,3,31,103",Dosti Imperia Hall,PREMIUM_LISTING,,2023-09-19 00:00:00,1,1835,170.48 sq.m.,"55,000",3 BHK Flat in Manpada,,Dealer: S.S Properties,Dealer,2023-08-21 00:00:00,5 days ago,[],[],49.0,"[{'text': '2 Religious Places'}, {'text': '3 ATMs'}, {'text': '16 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Miscellaneous'}]",Dosti Imperia,Dosti Imperia,4.0,21,219,Thane,13442,Dosti Imperia,Dosti Imperia,1111,Manpada,Opp --- R \' Mall
63441126,G63441126,S,"Looking for a 2 bhk property for sale in mumbai thane? Buy this 2 bhk apartment in dosti imperia that is situated in manpada, mumbai thane. Containing 2 bathrooms and 4 balconies, this apartment is spread over anbuilt up area of 1396 sq.Ft.. This flat lies on the 15th level of a 28 storey apartment building. As the project is already ready to move, so you can easily move into this 1-5 year(s) old property.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Thane,1.0,3,2.0,13538.0,0,4,1,28.0,"23,24,5,17,19,20,21","03rd Aug, 2023",1656268798000.0,1691078849000,A,R,Dosti Imperia,1,18900000,18900000,13538.0,843,13442,N,"{'LATITUDE': '19.23083', 'LONGITUDE': '72.97411'}",129.692588,129.692588,"5,17,20,21,23,24,19,103",Dosti Imperia Hall,PREMIUM_LISTING,,2023-09-19 00:00:00,1,1396,129.69 sq.m.,1.89 Cr,2 BHK Flat in Manpada,Co-operative Society,Dealer: S.S Properties,Dealer,2023-08-03 00:00:00,3 weeks ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",49.0,"[{'text': '2 Religious Places'}, {'text': '3 ATMs'}, {'text': '14 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Miscellaneous'}]",Dosti Imperia,Dosti Imperia,4.0,15,219,Thane,13442,Dosti Imperia,Dosti Imperia,1111,Manpada,2 Bhk Hill Facing Flat Available
69436092,X69436092,R,Thai is beautiful amazing 3bhk with 600 sqft terrace amazing flat high class furniture amazing view,Residential Apartment,Mumbai South West,,0,3.0,150.0,1,6,2,15.0,"23,24,5,17,19,20,21","07th Aug, 2023",1685702004000.0,1692590559000,A,R,Nandita Building,1,300000,300000,150.0,0,149907,N,"{'LATITUDE': '19.054411', 'LONGITUDE': '72.829737'}",185.806,185.806,"5,17,20,21,23,24,19,101,102","₹3 Lac, 3 bhk Residential Apartment for rent in Bandra West - Bedroom",PREMIUM_LISTING,"['Full Power Backup', '100 Nearby']",2023-10-06 00:00:00,1,2000,185.81 sq.m.,3 L,3 BHK Flat in Bandra West,,Dealer: hot deal ,Dealer,2023-08-07 21:14:29,2 weeks ago,[],"['FURNISHED', 'FOR SINGLE MEN', 'FOR SINGLE WOMEN']",50.0,"[{'text': '1 Shopping'}, {'text': '5 Religious Places'}, {'text': '3 ATMs'}, {'text': '3 Hospitals'}, {'text': '4 Pharmacys'}]",Nandita Building,Nandita Building,4.0,11,17,Mumbai South West,149907,Nandita Building,Nandita Building,4931,Bandra West,
70376578,T70376578,R,"Mumbai beyond thane's most popular society lodha upper thane in anjurdive offers 2 bhk apartment. Additionally, this property is in vicinity to important points of interest and is close to metro station, close to market and close to railway station. Property has attached 2 bathrooms & 1 balcony with 2 rooms set in 663 sq.Ft. Carpet area. The flat consists of 2 bedrooms, built on 663 sq.Ft. A separate space for study room and pooja room is available in this flat. Society provides 1 covered parking with this flat. The building has a total of 20 floors and this property is situated on 7th floor. Property is 0-1 year old. It is a semi-Furnished property. Inclusive of 5 light, 4 fan, 3 ac, 2 wardrobe, 2 geyser, 1 modular kitchen and 1 exhaust fan. Ready to occupy from sat, 22 jul 2023, this property is ideal for family on any agreement type with a notice of 6 months for a duration of 11 months. We are demanding 17,000 for this unmatched property. Rent quoted excludes electricity & water charges. Refundable security deposit of 70000 to be paid for finalising the option. This flat has all latest feature like power back-Up, reserved parking, security / fire alarm, feng shui / vaastu compliant, water storage, intercom facility, high ceiling height, internet/wi-Fi connectivity, natural light, airy rooms and spacious interiors. Society provides modern lifestyle facilities like swimming pool, club house / community center, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, shopping centre, security personnel and water softening plant. There are more things to like about this property such as rain water harvesting, waste disposal, no open drainage around, pet friendly, wheelchair friendly and in a gated society. Power backup: Partial. The flat is facing towards north-West. The flat has vitrified flooring.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Partial power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Mumbai Beyond Thane,,0,2.0,25.0,4,6,1,20.0,"44,33,23,12,24,25,47,26,17,19,1,3,5,6,9,40,30,41,20,42,31,21","02nd Aug, 2023",1690016958000.0,1690961417000,A,R,Lodha Upper Thane,1,17000,17000,25.0,272959,502787,Y,"{'LATITUDE': '19.230074', 'LONGITUDE': '73.050476'}",61.594689,61.594689,"17,5,20,21,44,23,24,47,19,1,6,9,40,30,41,42,33,12,25,26,3,31,101,102,103",Lodha Upper Thane Hall,PREMIUM_LISTING,"['anjur within 2km', 'Air Conditioned', 'near within 250m']",2023-09-28 00:00:00,1,663,61.59 sq.m.,"17,000",2 BHK Flat in Anjurdive,,Dealer: LODHA EASYLEASE,Dealer,2023-08-02 14:00:56,3 weeks ago,[],[],11.0,"[{'text': '3 Shoppings'}, {'text': '2 Connectivities'}, {'text': '1 Education'}, {'text': '1 Hospital'}, {'text': '1 Stadium'}, {'text': '3 Miscellaneouss'}]",Lodha Upper Thane,Lodha Upper Thane,1.0,7,274,Mumbai Beyond Thane,502787,Lodha Upper Thane,Lodha Upper Thane,47263,Anjurdive,
70362970,I70362970,R,"An integrated township that consist of world class school and sporting amenities, 60% green space, retails, temples, parks, club houses......
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Mumbai Beyond Thane,,0,1.0,10.0,2,6,1,18.0,"33,23,12,26,29,1,2,3,5,6,9,30,31,20,21","29th Jul, 2023",1689939235000.0,1690695335000,A,R,Lodha Palava Downtown,1,9000,9000,10.0,123171,206113,Y,"{'LATITUDE': '19.162954', 'LONGITUDE': '73.083056'}",76.087557,76.087557,"2,5,20,21,23,29,1,6,9,30,33,12,26,3,31",Lodha Palava Downtown Hall,PREMIUM_LISTING,['Full Power Backup'],2023-09-19 00:00:00,1,819,76.09 sq.m.,"9,000",1 BHK Flat in Dombivli East,,Dealer: LODHA EASYLEASE,Dealer,2023-07-29 17:00:50,4 weeks ago,[],"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",13.0,"[{'text': '2 Religious Places'}, {'text': '4 Hospitals'}, {'text': '2 Miscellaneouss'}]",Lodha Palava Downtown,Lodha Palava Downtown,1.0,3,274,Mumbai Beyond Thane,206113,Lodha Palava Downtown,Lodha Palava Downtown,3246,Dombivli East,Lodha Palava Downtown
70357028,Y70357028,R,"Thane's most popular society crown thane lodha quality homes in majiwada offers 1 bhk apartment. This property is close to metro station, close to school, close to hospital and close to market. This flat consists of 1 bathroom in 540 sq.Ft. Super built-Up area. Flat is constructed on 540 sq.Ft. Placed on 8th of 24 floor. This property is semi-Furnished. Equipped with 5 light, 2 fan, 1 ac, 1 geyser and 1 exhaust fan. Ready to occupy by 2024, this property is ideal for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. We are demanding 18,000 for this unmatched property and is negotiable for this unmatched property. Rent quoted excludes electricity & water charges. Refundable security deposit of 60000 to be paid for finalising the option. Built in features are piped-Gas, internet/wi-Fi connectivity, reserved parking, intercom facility, high ceiling height, natural light and recently renovated etc. You will get access to swimming pool, grocery shop, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s), dg availability, security personnel, water softening plant and shopping centre etc. In this society. Additional features with this property include rain water harvesting, waste disposal, no open drainage around, corner property, pet friendly and in a gated society. Power backup: Partial. The flat has a north-East orientation. The flat's flooring is vitrified.
 Additional details :

The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Partial power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Thane,,0,1.0,33.0,4,4,1,24.0,"44,33,12,47,25,26,39,29,1,3,6,9,40,30,20,31,21","29th Jul, 2023",1689927179000.0,1690618206000,A,R,Crown Thane Lodha  Quality Homes,1,18000,18000,33.0,341455,1018649,Y,"{'LATITUDE': '19.21264', 'LONGITUDE': '72.98934'}",50.16762,50.16762,"20,21,44,47,39,29,1,6,9,40,30,33,12,25,26,3,31,102,103",Crown Thane Lodha  Quality Homes Hall,PREMIUM_LISTING,,2023-09-21 00:00:00,1,540,50.17 sq.m.,"18,000",1 BHK Flat in Majiwada,,Dealer: LODHA EASYLEASE,Dealer,2023-07-29 14:00:48,4 weeks ago,[],"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",15.0,"[{'text': '4 Shoppings'}, {'text': '4 Connectivities'}, {'text': '2 Educations'}, {'text': '2 Hospitals'}, {'text': '1 Banks'}, {'text': '1 Bus Stop'}, {'text': '1 Amusement Park'}]",Crown Thane Lodha  Quality Homes,Crown Thane Lodha  Quality Homes,0.0,8,219,Thane,1018649,Crown Thane Lodha  Quality Homes,Crown Thane Lodha  Quality Homes,1123,Majiwada,
69999438,Z69999438,S,Beautiful location near railway station all amenities are available,Residential Land,Navi Mumbai,1.0,1,,321.0,0,3,0,2.0,"23,24,5","01st Jul, 2023",1688211034000.0,1688792893000,A,R,Navi Mumbai Plots Vindhane,1,350000,350000,321.0,391346,1080430,N,"{'LATITUDE': '18.897588', 'LONGITUDE': '73.044931'}",101.171367,101.171367,"5,23,24",Navi Mumbai Plots Vindhane Land,PREMIUM_LISTING,,2023-08-30 00:00:00,3,1089,101.17 sq.m.,3.5 L,Residential land / Plot in Vindhane,Freehold,Dealer: Royals Land,Dealer,2023-07-01 17:00:35,1 month ago,[],"['CORNER PROPERTY', 'EAST FACING', 'CIDC APPROVED', 'READY TO MOVE', 'RESALE']",,,Navi Mumbai Plots Vindhane,Navi Mumbai Plots Vindhane,,,15,Navi Mumbai,1080430,Navi Mumbai Plots Vindhane,Navi Mumbai Plots Vindhane,1012557,Vindhane,146
