SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,location,BALCONY_NUM,FLOOR_NUM
69969962,S69969962,S,"This 2 bhk flat is located in mahindra alcove, which houses some of the most spacious flats in chandivali, central mumbai suburbs. This property faces the north-East direction. Containing 2 bedroom(s), 2 bathrooms , this flat is spread over a super built up area of 1000 sq.Ft. This flat lies on the 5th level of a 16 storey building. This residential property is still under construction and will be available for possession by december 2024. The beautifully designed vitrified flooring enhances the beauty of the flat. Another plus point for this is that it is situated near close to metro station, close to school and close to hospital. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, club house / community center, fitness centre / gym, lift(s), park, visitor parking and maintenance staff. The society provides continuous water supply from municipal corporation.",Residential Apartment,Central Mumbai suburbs,1.0,1,2.0,18500.0,2,5,5,16.0,"12,23,25,26,19,1,3,5,6,40,41,20,42,21,32,43","29th Jun, 2023",1688059346000.0,1691174454000,A,R,Mahindra Alcove,1,18500000,18500000,18500.0,354208,1036384,N,"{'LATITUDE': '19.111785', 'LONGITUDE': '72.901423'}",92.903,92.903,"5,20,21,32,23,19,1,6,40,41,42,43,12,25,26,3,101,102",Mahindra Alcove Floor Plan,PREMIUM_LISTING,"['North-East Facing', 'Sakinaka Metro Station within 500m', 'Bombay Scottish School within 1km', 'Seve Hill Hospital within 1.5km']",2023-08-28 00:00:00,1,1000 sq.ft.,92.9 sq.m.,1.85 Cr,2 BHK Flat in Chandivali,Freehold,Dealer: the Jangid brothers ,Dealer,2023-06-29 22:52:27,1 month ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",12.0,"[{'text': '1 Railway Station'}, {'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '4 Connectivities'}, {'text': '1 Education'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}]",Mahindra Alcove,Mahindra Alcove,"{'CITY': '14', 'CITY_NAME': 'Central Mumbai suburbs', 'BUILDING_ID': '1036384', 'BUILDING_NAME': 'Mahindra Alcove', 'SOCIETY_NAME': 'Mahindra Alcove', 'LOCALITY_ID': '11728', 'LOCALITY_NAME': 'Chandivali', 'ADDRESS': 'Opp Sakivihar Complex'}",0.0,5
70968910,Y70968910,S,"Situated in thakur village, mumbai andheri-Dahisar, ekta meadows is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in mumbai andheri-Dahisar is your opportunity to be a part of this community. This residential flat is east-Facing direction. The flat is over 900 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The flat has a total of 28 floors and this property is situated on 11th floor. Being a ready to move project, you can expect immediate possession of this 10 years old property. The flat comes well built with vitrified flooring options. This residential property is situated near close to metro station, close to school, close to market and close to mall. Many of the modern amenities being offered, like swimming pool, water softening plant, security personnel, maintenance staff, shopping centre, club house / community center, fitness centre / gym, park, lift(s) and visitor parking, will provide a pleasant living experience for you. The residents of this project enjoy a 24*7 access to clean water.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Mumbai Andheri-Dahisar,1.0,3,3.0,33333.0,1,3,3,28.0,"44,23,45,24,25,47,26,29,30,31,33,12,17,19,1,3,5,6,9,40,41,20,42,21,43","23rd Aug, 2023",1692778185000.0,1692799565000,A,R,Ekta Meadows,1,30000000,30000000,33333.0,379,917,Y,"{'LATITUDE': '19.21808', 'LONGITUDE': '72.87198'}",83.6127,83.6127,"17,5,20,21,44,23,45,24,47,29,30,19,1,6,9,40,41,42,43,25,26,31,33,12,3,103",Ekta Meadows Hall,PREMIUM_LISTING,"['East Facing', 'magathane  Nearby', 'CNS international school Nearby', 'market Nearby']",2023-10-22 00:00:00,1,900 sq.ft.,83.61 sq.m.,3 Cr,3 BHK Flat in Thakur Village,Co-operative Society,Dealer: GRAB HOMES,Dealer,2023-08-23 18:01:09,3 days ago,[],"['READY TO MOVE', 'RESALE']",48.0,"[{'text': '3 ATMs'}, {'text': '17 Hospitals'}, {'text': '1 Attraction'}, {'text': '1 Pharmacy'}, {'text': '1 Bus Depot'}, {'text': '1 Miscellaneous'}]",Ekta Meadows,Ekta Meadows,"{'CITY': '218', 'CITY_NAME': 'Mumbai Andheri-Dahisar', 'BUILDING_ID': '917', 'BUILDING_NAME': 'Ekta Meadows', 'SOCIETY_NAME': 'Ekta Meadows', 'LOCALITY_ID': '5182', 'LOCALITY_NAME': 'Thakur Village', 'ADDRESS': '2101'}",1.0,9
70969082,F70969082,R,"Explore this amicable pushpak apartment of altamount road in south mumbai ! Live in a 2 bhk flat for rent in altamount road spread over 1200 sq.Ft. This flat consists of 3 bathrooms build in 1200 sq.Ft. Super built-Up area. This flat is constructed on 1250 sq.Ft. Area. An independent servant room and study room is available in this property. Parking available: 1 covered parking & 1 open parking. This flat lies on the 15th floor of a 18 storey building. Well maintained 10+ years property. This is a furnished flat. Already installed 10 light, 7 fan, 4 ac, 3 bed, 3 wardrobe, 3 geyser, 1 water purifier, 1 modular kitchen, 1 curtains and 1 exhaust fan. The flat will be available from wed, 23 aug 2023 for family on any agreement type with a notice of 1 month for a duration of 36 months. With all the highlighted features, we are asking for  2.25 lac monthly. Refundable security deposit is  675000. Built in features are internet/wi-Fi connectivity, power back-Up, reserved parking, intercom facility, water storage, natural light, water purifier and false ceiling lighting etc. You will get access to swimming pool, grocery shop, security personnel, maintenance staff, shopping centre, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s) and visitor parking etc. In this society. Additional features with this property include rain water harvesting, corner property, pet friendly, wheelchair friendly and in a gated society. Power backup: Full. The flat has a south orientation. The flat's flooring is marble.",Residential Apartment,South Mumbai,,0,2.0,180.0,1,2,3,18.0,"33,23,12,45,24,26,19,1,2,3,6,9,40,30,20,21,32","23rd Aug, 2023",1692778579000.0,1692778580000,A,R,Pushpak Apartment,1,225000,225000,180.0,0,147449,N,"{'LATITUDE': '18.966876', 'LONGITUDE': '72.809619'}",116.12875,116.12875,"2,20,21,32,23,45,24,19,1,6,9,40,30,33,12,26,3,101,102,103","₹2.25 Lac, 2 bhk Residential Apartment for rent in Altamount Road - Hall",PREMIUM_LISTING,"['Full Power Backup', 'Air Conditioned', 'Gated Society', 'Corner Property']",2023-10-22 00:00:00,1,1250 sq.ft.,116.13 sq.m.,2.25 L,2 BHK Flat in Altamount Road,,Dealer: Durga Estate Agency,Dealer,2023-08-23 13:46:20,3 days ago,[],['FURNISHED'],50.0,"[{'text': '1 Parking'}, {'text': '3 Religious Places'}, {'text': '1 ATM'}, {'text': '20 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Miscellaneous'}]",Pushpak Apartment,Pushpak Apartment,"{'CITY': '16', 'CITY_NAME': 'South Mumbai', 'BUILDING_ID': '147449', 'BUILDING_NAME': 'Pushpak Apartment', 'SOCIETY_NAME': 'Pushpak Apartment', 'LOCALITY_ID': '1056', 'LOCALITY_NAME': 'Altamount Road', 'ADDRESS': None}",0.0,15
70882264,M70882264,S,"Rustomjee crown is one of south mumbai's most sought after destination for apartments and this 6 bhk flat in prabhadevi is your opportunity to be a part of this community. The flat is east-Facing. Constructed on a carpet area of 2900 sq.Ft., the flat comprises 6 bedroom(s), 6 bathrooms . This flat lies on the 51st level of a 68 storey building. This residential property is still under construction and will be available for possession by december 2025. The marble flooring of this flat is beautifully designed and helps to give it a pleasing look. The society is well equipped with many modern amenities, including swimming pool, grocery shop, security personnel, maintenance staff, cctv surveillance, club house / community center, fitness centre / gym, park and lift(s). The housing society ensures a continuous supply of water to your flat from municipal corporation.",Residential Apartment,South Mumbai,1.0,1,6.0,63793.0,4,3,5,68.0,"23,12,25,26,17,1,3,6,9,40,41,20,21","18th Aug, 2023",1692360227000.0,1692962113000,A,R,Rustomjee Crown,1,185000000,185000000,63793.0,725,2899,N,"{'LATITUDE': '19.0100534', 'LONGITUDE': '72.830884'}",269.4187,269.4187,"17,20,21,23,1,6,9,40,41,12,25,26,3",Rustomjee Crown Building,PREMIUM_LISTING,,2023-10-17 00:00:00,1,2900 sq.ft.,269.42 sq.m.,18.5 Cr,6 BHK Flat in Prabhadevi,Freehold,Dealer: amit gala,Dealer,2023-08-18 17:33:47,1 week ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",49.0,"[{'text': '1 ATM'}, {'text': '16 Hospitals'}, {'text': '1 Pharmacy'}]",Rustomjee Crown,Rustomjee Crown,"{'CITY': '16', 'CITY_NAME': 'South Mumbai', 'BUILDING_ID': '2899', 'BUILDING_NAME': 'Rustomjee Crown', 'SOCIETY_NAME': 'Rustomjee Crown', 'LOCALITY_ID': '1337', 'LOCALITY_NAME': 'Prabhadevi', 'ADDRESS': None}",0.0,51
70881244,L70881244,S,"This 3 bhk apartment is available for sale in rustomjee crown, one of the most prominent projects for flats in prabhadevi, south mumbai. This residential flat is east-Facing direction. Containing 3 bedroom(s), 3 bathrooms , this flat is spread over a carpet area of 1450 sq.Ft. This flat is situated on the 34th floor of this 68 floors tall residential building. This residential flat is currently under construction and you can expect the possession of the same by december 2025. The flat comes well built with marble flooring options. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, grocery shop, security personnel, maintenance staff, cctv surveillance, club house / community center, fitness centre / gym, park and lift(s). The project provides access to clean water through municipal corporation supply.",Residential Apartment,South Mumbai,1.0,1,3.0,65172.0,4,3,5,68.0,"23,12,25,26,17,1,3,6,9,40,41,20,21","18th Aug, 2023",1692358085000.0,1692962062000,A,R,Rustomjee Crown,1,94500000,94500000,65172.0,725,2899,N,"{'LATITUDE': '19.0100534', 'LONGITUDE': '72.830884'}",134.70935,134.70935,"17,20,21,23,1,6,9,40,41,12,25,26,3",Rustomjee Crown Hall,PREMIUM_LISTING,,2023-10-17 00:00:00,1,1450 sq.ft.,134.71 sq.m.,9.45 Cr,3 BHK Flat in Prabhadevi,Freehold,Dealer: amit gala,Dealer,2023-08-18 16:58:05,1 week ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",49.0,"[{'text': '1 ATM'}, {'text': '16 Hospitals'}, {'text': '1 Pharmacy'}]",Rustomjee Crown,Rustomjee Crown,"{'CITY': '16', 'CITY_NAME': 'South Mumbai', 'BUILDING_ID': '2899', 'BUILDING_NAME': 'Rustomjee Crown', 'SOCIETY_NAME': 'Rustomjee Crown', 'LOCALITY_ID': '1337', 'LOCALITY_NAME': 'Prabhadevi', 'ADDRESS': None}",0.0,34
70880904,P70880904,S,"This 3 bhk flat is located in rustomjee crown, which houses some of the most spacious flats in prabhadevi, south mumbai. The flat is facing the east direction. The flat is over 1350 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms . The flat has a total of 68 floors and this property is situated on 17th floor. The flat is currently under construction stage and you can expect to get the possession of the property by december 2025. The beautifully designed marble flooring enhances the beauty of the flat. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, grocery shop, security personnel, maintenance staff, cctv surveillance, club house / community center, fitness centre / gym, park and lift(s). The project provides access to clean water through municipal corporation supply.",Residential Apartment,South Mumbai,1.0,1,3.0,66592.0,4,3,5,68.0,"23,12,24,25,26,17,1,3,6,9,40,41,20,21","18th Aug, 2023",1692357430000.0,1692962017000,A,R,Rustomjee Crown,1,89900000,89900000,66592.0,725,2899,N,"{'LATITUDE': '19.0100534', 'LONGITUDE': '72.830884'}",125.41905,125.41905,"17,20,21,23,24,1,6,9,40,41,12,25,26,3",Rustomjee Crown Hall,PREMIUM_LISTING,,2023-10-17 00:00:00,1,1350 sq.ft.,125.42 sq.m.,8.99 Cr,3 BHK Flat in Prabhadevi,Freehold,Dealer: amit gala,Dealer,2023-08-18 16:47:10,1 week ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",49.0,"[{'text': '1 ATM'}, {'text': '16 Hospitals'}, {'text': '1 Pharmacy'}]",Rustomjee Crown,Rustomjee Crown,"{'CITY': '16', 'CITY_NAME': 'South Mumbai', 'BUILDING_ID': '2899', 'BUILDING_NAME': 'Rustomjee Crown', 'SOCIETY_NAME': 'Rustomjee Crown', 'LOCALITY_ID': '1337', 'LOCALITY_NAME': 'Prabhadevi', 'ADDRESS': None}",0.0,17
70766006,I70766006,S,"Located in the popular residential address of sion east, central mumbai suburbs, sheth beaumonte is one of the most preferred destination for apartments in central mumbai suburbs. This 2 bhk flat is your ticket to be a part of this community. The flat is facing the east direction. The flat occupies a carpet area of 980 sq.Ft. That consists of 2 bedrooms, 2 bathrooms . The residential building has 45 floors in total and the flat for sale is located on the 31st floor. This residential property is still under construction and will be available for possession by june 2025. The beautifully designed marble flooring enhances the beauty of the flat. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, club house / community center, fitness centre / gym, park, lift(s) and maintenance staff. Municipal corporation provides a regular supply of water to this residential project.",Residential Apartment,Central Mumbai suburbs,1.0,1,2.0,41938.0,4,3,5,45.0,"23,12,25,26,17,29,1,3,6,40,41,20,21","12th Aug, 2023",1691818824000.0,1692963336000,A,R,Sheth Beaumonte,1,41100000,41100000,41938.0,43298,57310,N,"{'LATITUDE': '19.040922', 'LONGITUDE': '72.865195'}",91.04494,91.04494,"17,20,21,23,29,1,6,40,41,12,25,26,3",Sheth Beaumonte Bedroom,PREMIUM_LISTING,,2023-10-11 00:00:00,1,980 sq.ft.,91.04 sq.m.,4.11 Cr,2 BHK Flat in Sion East,Freehold,Dealer: amit gala,Dealer,2023-08-12 11:10:24,2 weeks ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",15.0,"[{'text': '2 Railway Stations'}, {'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}, {'text': '1 Beach'}]",Sheth Beaumonte,Sheth Beaumonte,"{'CITY': '14', 'CITY_NAME': 'Central Mumbai suburbs', 'BUILDING_ID': '57310', 'BUILDING_NAME': 'Sheth Beaumonte', 'SOCIETY_NAME': 'Sheth Beaumonte', 'LOCALITY_ID': '4875', 'LOCALITY_NAME': 'Sion East', 'ADDRESS': None}",0.0,31
70649142,L70649142,S,"This beautiful 2 bhk flat in mahalaxmi, south mumbai is situated in piramal mahalaxmi, one of the popular residential society in south mumbai. The flat is east-Facing. The flat is over 780 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms . The residential building has 50 floors in total and the flat for sale is located on the 33rd floor. As the property is currently under construction , you can expect to get the possession by june 2025. The marble flooring of this flat is beautifully designed and helps to give it a pleasing look. Many of the modern amenities being offered, like swimming pool, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s) and maintenance staff, will provide a pleasant living experience for you. The residential project is well equipped to meet all your water needs through access to municipal corporation supply.",Residential Apartment,South Mumbai,1.0,1,2.0,48076.0,4,3,5,50.0,"23,12,24,25,26,17,1,3,6,40,41,20,21,32,43","06th Aug, 2023",1691320273000.0,1692961955000,A,R,Piramal Mahalaxmi,1,37500000,37500000,48076.0,303861,766920,N,"{'LATITUDE': '18.982165', 'LONGITUDE': '72.827559'}",72.46433999999999,72.46433999999999,"17,20,21,32,23,24,1,6,40,41,43,12,25,26,3",Piramal Mahalaxmi Hall,PREMIUM_LISTING,,2023-10-05 00:00:00,1,780 sq.ft.,72.46 sq.m.,3.75 Cr,2 BHK Flat in Mahalaxmi,Freehold,Dealer: amit gala,Dealer,2023-08-06 16:41:13,2 weeks ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",10.0,"[{'text': '1 Railway Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Stadium'}]",Piramal Mahalaxmi,Piramal Mahalaxmi,"{'CITY': '16', 'CITY_NAME': 'South Mumbai', 'BUILDING_ID': '766920', 'BUILDING_NAME': 'Piramal Mahalaxmi', 'SOCIETY_NAME': 'Piramal Mahalaxmi', 'LOCALITY_ID': '1389', 'LOCALITY_NAME': 'Mahalaxmi', 'ADDRESS': None}",0.0,33
70648976,X70648976,S,"Located in the popular residential address of mahalaxmi, south mumbai, piramal mahalaxmi is one of the most preferred destination for apartments in south mumbai. This 3 bhk flat is your ticket to be a part of this community. The flat is facing the east direction. Constructed on a carpet area of 1290 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 1 balcony. This flat lies on the 28th level of a 50 storey building. As the property is currently under construction , you can expect to get the possession by june 2025. The beautifully designed marble flooring enhances the beauty of the flat. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), maintenance staff and security personnel. The society provides continuous water supply from municipal corporation.",Residential Apartment,South Mumbai,1.0,1,3.0,61937.0,4,3,5,50.0,"23,12,24,25,26,17,1,3,6,9,40,41,20,21,32","06th Aug, 2023",1691319718000.0,1692961924000,A,R,Piramal Mahalaxmi,1,79900000,79900000,61937.0,303861,766920,N,"{'LATITUDE': '18.982165', 'LONGITUDE': '72.827559'}",119.84487,119.84487,"17,20,21,32,23,24,1,6,9,40,41,12,25,26,3",Piramal Mahalaxmi Entrance,PREMIUM_LISTING,,2023-10-05 00:00:00,1,1290 sq.ft.,119.84 sq.m.,7.99 Cr,3 BHK Flat in Mahalaxmi,Freehold,Dealer: amit gala,Dealer,2023-08-06 16:31:58,2 weeks ago,[],"['UNDER CONSTRUCTION', 'RESALE', 'RERA']",10.0,"[{'text': '1 Railway Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Stadium'}]",Piramal Mahalaxmi,Piramal Mahalaxmi,"{'CITY': '16', 'CITY_NAME': 'South Mumbai', 'BUILDING_ID': '766920', 'BUILDING_NAME': 'Piramal Mahalaxmi', 'SOCIETY_NAME': 'Piramal Mahalaxmi', 'LOCALITY_ID': '1389', 'LOCALITY_NAME': 'Mahalaxmi', 'ADDRESS': None}",1.0,28
69251676,I69251676,S,"Shree tower chs in sector 20 kharghar, navi mumbai is a ready-To-Move housing society. It offers apartments in varied budget range. These units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. There are 3bhk apartments available in this project. This housing society is now ready to be called home as families have started moving in. Check out some of the features of shree tower chs housing society:
 
*shree tower chs sector 20 kharghar has single tower, with 10 floor 
 
Shree tower ch sis one of the spacious housing societies in the navi mumbai region. With all the basic amenities available, shree tower chs fits into your budget and your lifestyle.",Residential Apartment,Navi Mumbai,1.0,3,3.0,14485.0,2,4,2,10.0,"44,23,45,24,25,26,17,29,19,5,6,9,40,41,20,21,32","28th Jul, 2023",1684830366000.0,1692266598000,A,R,Shree Tower,1,15500000,15500000,14485.0,0,77716,N,"{'LATITUDE': '19.047574', 'LONGITUDE': '73.071057'}",99.40621,99.40621,"17,5,20,21,32,44,23,45,24,29,19,6,9,40,41,25,26,101","₹1.55 Crore, 3 bhk Residential Apartment in Kharghar - Bedroom",PREMIUM_LISTING,"['Corner Property', 'Overlooking Main Road', 'Vitrified Flooring', 'Rain Water Harvesting']",2023-09-26 00:00:00,1,1070 sq.ft.,99.41 sq.m.,1.55 Cr,3 BHK Flat in Kharghar,Co-operative Society,Dealer: Chirag Realtors,Dealer,2023-07-28 15:37:31,4 weeks ago,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '3 Religious Places'}, {'text': '1 ATM'}, {'text': '21 Hospitals'}, {'text': '1 Attraction'}, {'text': '1 Miscellaneous'}]",Shree Tower,Shree Tower,"{'CITY': '15', 'CITY_NAME': 'Navi Mumbai', 'BUILDING_ID': '77716', 'BUILDING_NAME': 'Shree Tower', 'SOCIETY_NAME': 'Shree Tower', 'LOCALITY_ID': '1064', 'LOCALITY_NAME': 'Kharghar', 'ADDRESS': '001'}",4.0,4
70421986,U70421986,S,"This 1 bhk flat is located in mit niketan, which houses some of the most spacious flats in thakur complex, mumbai andheri-Dahisar. This property faces the east direction. The floor plan additionally contains 1 bedroom(s), 2 bathrooms . All in all, the flat is spread over a carpet area of 450 sq.Ft. The flat has a total of 24 floors and this property is situated on 17th floor. An added advantage of this 10+ years old flat is that it is available for immediate possession as the project is already ready to move. The beautifully designed vitrified flooring enhances the beauty of the flat. This residential property is situated near close to metro station, close to school, close to market and close to mall. The flat will offer a modern lifestyle as it is presented with many of the amenities such as security personnel, maintenance staff, club house / community center, park, lift(s), visitor parking, water softening plant and fitness centre / gym. An uninterrupted supply of clean water provides a hassle-Free experience for the residents.",Residential Apartment,Mumbai Andheri-Dahisar,1.0,3,1.0,26222.0,1,3,3,24.0,"44,23,45,12,24,25,47,26,17,29,19,3,5,6,9,40,41,20,42,31,21,43","25th Jul, 2023",1690226675000.0,1690536401000,A,R,Mit Niketan,1,11800000,11800000,26222.0,0,0,Y,"{'LATITUDE': '19.213636', 'LONGITUDE': '72.86181'}",41.80635,41.80635,"17,5,20,21,44,23,45,24,47,29,19,6,9,40,41,42,43,12,25,26,3,31","₹1.18 Crore, 1 bhk Residential Apartment in Thakur complex - Hall",PREMIUM_LISTING,"['magathane  Nearby', 'ryan international school Nearby', 'market Nearby']",2023-09-23 00:00:00,1,450 sq.ft.,41.81 sq.m.,1.18 Cr,1 BHK Flat in Thakur complex,Co-operative Society,Dealer: GRAB HOMES,Dealer,2023-07-25 19:00:42,1 month ago,[],"['READY TO MOVE', 'RESALE']",49.0,"[{'text': '2 Religious Places'}, {'text': '26 Hospitals'}, {'text': '1 Attraction'}, {'text': '1 Bus Depot'}, {'text': '1 Miscellaneous'}]",Mit Niketan,Mit Niketan,"{'CITY': '218', 'CITY_NAME': 'Mumbai Andheri-Dahisar', 'BUILDING_ID': '0', 'BUILDING_NAME': 'Mit Niketan', 'SOCIETY_NAME': 'Mit Niketan', 'LOCALITY_ID': '5098', 'LOCALITY_NAME': 'Thakur complex', 'ADDRESS': '1501'}",0.0,14
70424942,I70424942,S,"Located in the popular residential address of thakur village, mumbai andheri-Dahisar, sd epsilon tower is one of the most preferred destination for apartments in mumbai andheri-Dahisar. This 2 bhk flat is your ticket to be a part of this community. This residential flat is east-Facing direction. Containing 2 bedroom(s), 2 bathrooms , this flat is spread over a carpet area of 631 sq.Ft. This flat lies on the 2nd level of a 44 storey building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The well built vitrified flooring enhances the aesthetic appeal of this flat. This flat is located near close to metro station, close to school, close to market and close to mall. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, club house / community center, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, water softening plant and security personnel. This residential project ensures a 24*7 water supply for its residents.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Mumbai Andheri-Dahisar,1.0,3,2.0,29318.0,0,4,1,44.0,"44,12,23,45,24,25,47,26,17,29,19,1,3,5,6,9,40,41,20,42,31,21,43","25th Jul, 2023",1690276924000.0,1690536416000,A,R,SD Epsilon Tower,1,18500000,18500000,29318.0,256573,392471,Y,"{'LATITUDE': '19.204592', 'LONGITUDE': '72.872349'}",58.621793,58.621793,"17,5,20,21,44,23,45,24,47,29,19,1,6,9,40,41,42,43,12,25,26,3,31",SD Epsilon Tower Hall,PREMIUM_LISTING,"['magathane  Nearby', 'thakur public school Nearby', 'market Nearby']",2023-09-23 00:00:00,1,631 sq.ft.,58.62 sq.m.,1.85 Cr,2 BHK Flat in Thakur Village,Co-operative Society,Dealer: GRAB HOMES,Dealer,2023-07-25 17:01:08,1 month ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",15.0,"[{'text': '2 Railway Stations'}, {'text': '4 Shoppings'}, {'text': '1 Connectivity'}, {'text': '1 Education'}, {'text': '3 ATMs'}, {'text': '1 Hospital'}, {'text': '1 Banks'}, {'text': '2 Office Complexes'}]",SD Epsilon Tower,SD Epsilon Tower,"{'CITY': '218', 'CITY_NAME': 'Mumbai Andheri-Dahisar', 'BUILDING_ID': '392471', 'BUILDING_NAME': 'SD Epsilon Tower', 'SOCIETY_NAME': 'SD Epsilon Tower', 'LOCALITY_ID': '5182', 'LOCALITY_NAME': 'Thakur Village', 'ADDRESS': '301'}",0.0,2
70354104,P70354104,S,"This lovely 1 bhk apartment/flat in thakur village is available for sale in one of mumbai andheri-Dahisar's most popular projects, sheth vasant utsav. This residential flat is east-Facing direction. The flat occupies a carpet area of 450 sq.Ft. That consists of 1 bedroom, 2 bathrooms . The residential building has 8 floors in total and the flat for sale is located on the 4th floor. This 10 years old property is available for immediate possession as the project is ready to move. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an alluring look. Another plus point for this is that it is situated near close to metro station, close to school, close to market and close to mall. The society is well equipped with many modern amenities, including swimming pool, water softening plant, security personnel, maintenance staff, club house / community center, fitness centre / gym, park, lift(s) and visitor parking. This residential project ensures a 24*7 water supply for its residents.
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
The society has dedicated security guards for every tower.",Residential Apartment,Mumbai Andheri-Dahisar,1.0,3,1.0,24444.0,4,6,3,8.0,"44,23,12,45,24,25,47,26,17,29,19,1,3,5,6,9,40,30,41,31,20,42,21,43","25th Jul, 2023",1689878436000.0,1690536425000,A,R,Sheth Vasant Utsav,1,11000000,11000000,24444.0,58140,74246,Y,"{'LATITUDE': '19.207315', 'LONGITUDE': '72.87435'}",41.80635,41.80635,"17,5,20,21,44,23,45,24,47,29,19,1,6,9,40,30,41,42,43,12,25,26,3,31,103",Sheth Vasant Utsav Hall,PREMIUM_LISTING,"['magathane  Nearby', 'thakur public school Nearby', 'market Nearby']",2023-09-19 00:00:00,1,450 sq.ft.,41.81 sq.m.,1.1 Cr,1 BHK Flat in Kandivali East,Co-operative Society,Dealer: GRAB HOMES,Dealer,2023-07-25 16:02:06,1 month ago,[],"['READY TO MOVE', 'RESALE']",48.0,"[{'text': '1 Religious Place'}, {'text': '3 ATMs'}, {'text': '19 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Bus Depot'}]",Sheth Vasant Utsav,Sheth Vasant Utsav,"{'CITY': '218', 'CITY_NAME': 'Mumbai Andheri-Dahisar', 'BUILDING_ID': '74246', 'BUILDING_NAME': 'Sheth Vasant Utsav', 'SOCIETY_NAME': 'Sheth Vasant Utsav', 'LOCALITY_ID': '4967', 'LOCALITY_NAME': 'Kandivali East', 'ADDRESS': '501'}",0.0,4
